Company Name,ISIN Code,Date,News Title,Source,Link
JK Tyre & Industries Ltd.,INE573A01042,2025-02-04T13:40:16Z,"JK Tyre Q3 net skids 75% on higher input costs, weak demand",BusinessLine,https://www.thehindubusinessline.com/companies/jk-tyre-q3-net-skids-75-on-higher-input-costs-weak-demand/article69180132.ece
JK Tyre & Industries Ltd.,INE573A01042,2025-02-04T12:10:58Z,"India's JK Tyre posts second straight drop in profit on weak demand from bus, truck makers",Livemint,https://www.livemint.com/companies/company-results/indias-jk-tyre-posts-second-straight-drop-in-profit-on-weak-demand-from-bus-truck-makers-11738671058940.html
JK Tyre & Industries Ltd.,INE573A01042,2025-02-04T04:03:57Z,"Q3 Results Live Today: Tata Power, Asian Paints, Titan, Bajaj Electricals, JK Tyre, Whirlpool, Godrej Properties, One Mobikwik, Kajaria Ceramics to announce Q3 results",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/q3-results-today-live-updates-4-feb-2025-tata-power-asian-paints-titan-bajaj-electricals-jk-tyre-whirlpool-godrej-properties-one-mobikwik-kajaria-ceramics/article69178562.ece
JK Tyre & Industries Ltd.,INE573A01042,2025-02-04T02:25:23Z,"Q3 results today: Titan, Asian Paints among 129 companies that will announce earnings on Tuesday",The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-titan-asian-paints-among-129-companies-will-announce-earnings-on-tuesday/articleshow/117899397.cms
MRF Ltd.,INE883A01011,2025-02-25T19:04:40Z,"MRF 2025 Resource Limited Partnership Second Closing March 26, 2025",Financial Post,https://financialpost.com/globe-newswire/mrf-2025-resource-limited-partnership-second-closing-march-26-2025
MRF Ltd.,INE883A01011,2025-02-25T19:03:00Z,"MRF 2025 Resource Limited Partnership Second Closing March 26, 2025",GlobeNewswire,https://www.globenewswire.com/news-release/2025/02/25/3032354/0/en/MRF-2025-Resource-Limited-Partnership-Second-Closing-March-26-2025.html
MRF Ltd.,INE883A01011,2025-02-13T03:02:19Z,MRF shares to trade ex-dividend on Friday. Do you own?,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/mrf-shares-to-trade-ex-dividend-on-friday-do-you-own/articleshow/118198998.cms
MRF Ltd.,INE883A01011,2025-02-08T06:27:41Z,"ITC among 39 stocks nearing ex-dates for dividends, bonus, splits next week. Do you own any?",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/itc-among-39-stocks-nearing-ex-dates-for-dividends-bonus-splits-next-week-do-you-own-any/articleshow/118055481.cms
MRF Ltd.,INE883A01011,2025-02-06T12:47:39Z,"MRF reports a 40% fall in standalone Q3 net on higher costs, revenue up",BusinessLine,https://www.thehindubusinessline.com/companies/mrf-reports-a-40-fall-in-standalone-q3-net-on-higher-costs-revenue-up/article69188057.ece
MRF Ltd.,INE883A01011,2025-02-06T03:59:23Z,"Q3 Results Highlights 6th Feb: Trent shares fall 9%, SBI down 1%, KPI Green Energy, Sagility, RPower gains on Q3 show",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/q3-results-updates-6-feb-2025-sbi-reliance-communications-hero-motocorp-itc-mrf-apollo-tyres-bharti-airtel-britannia-industries-pvr-inox-sobha-ramco-cements-finolex-greenply-q3-results/article69186568.ece
MRF Ltd.,INE883A01011,2025-02-06T01:07:08Z,"Share Market Highlights 6 February 2025: Markets extend losses ahead of RBI rate decision; Sensex falls 213 pts to close at 78,058, Nifty ends at 23,603",BusinessLine,https://www.thehindubusinessline.com/markets/stock-market-highlights-6-february-2025/article69185193.ece
MRF Ltd.,INE883A01011,2025-02-05T07:01:00Z,Waste Management (NYSE:WM) Price Target Raised to $255.00,ETF Daily News,https://www.etfdailynews.com/2025/02/05/waste-management-nysewm-price-target-raised-to-255-00-2/
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T22:00:58Z,Mahindra beats Hyundai in car sales & revenue,The Times of India,https://timesofindia.indiatimes.com/business/india-business/mahindra-beats-hyundai-in-car-sales-revenue/articleshow/118668603.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T18:46:06Z,"ET Exclusive: Mahindra & Mahindra to have multiple large businesses in 5-10 years, says MD",The Times of India,https://economictimes.indiatimes.com/industry/auto/auto-news/et-exclusive-mahindra-mahindra-to-have-multiple-large-businesses-in-5-10-years-says-md/articleshow/118667618.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T15:42:45Z,Progressive Resistance: Eight Ways To Benefit From Social Progress,Forbes,https://www.forbes.com/sites/pklein/2025/03/02/progressive-resistance-eight-ways-to-benefit-from-social-progress/
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T13:09:34Z,"Tata lands a Punch, Maruti pulls counter",BusinessLine,https://www.thehindubusinessline.com/specials/corporate-file/tata-lands-a-punch-maruti-pulls-counter/article69282016.ece
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T09:02:57Z,"Honda Cars India Records Sales Of 5,616 Units In Domestic Market",NDTV News,https://www.ndtv.com/auto/honda-cars-india-records-sales-of-5-616-units-in-domestic-market-7829232
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T08:51:44Z,"Passenger Books Window Seat On Flight, Finds A Wall Instead",NDTV News,https://www.ndtv.com/travel/passenger-books-window-seat-on-flight-finds-a-wall-instead-internet-reacts-7829174
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T08:47:18Z,Mahindra Beats Hyundai To Become India's Second Largest Automaker,NDTV News,https://www.ndtv.com/auto/mahindra-beats-hyundai-to-become-indias-second-largest-automaker-7829137
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T08:40:11Z,FD interest rates: These 7 banks offer highest interest on fixed deposits on these tenures,Livemint,https://www.livemint.com/money/personal-finance/fd-interest-rates-these-7-banks-offer-highest-interest-on-fixed-deposits-on-these-tenures-sbi-bob-hdfc-icici-11740901989325.html
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T06:40:52Z,"NDTV Auto Awards 2025: Union Minister Kiren Rijiju Facilitates Awardees, Talks About Cars",NDTV News,https://www.ndtv.com/auto/ndtv-auto-awards-2025-union-minister-kiren-rijiju-facilitates-awardees-talks-about-cars-7828500
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T04:13:22Z,"Q3 GDP booster, Feb auto sales data among 8 factors that could impact D-Street trade this week",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/q3-gdp-booster-feb-auto-sales-data-among-8-factors-that-could-impact-d-street-trade-this-week/articleshow/118658192.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-02T00:30:00Z,"Powered by SUVs, Mahindra outruns Hyundai to clinch silver in PV race",The Times of India,https://economictimes.indiatimes.com/industry/auto/cars-uvs/powered-by-suvs-mahindra-outruns-hyundai-to-clinch-silver-in-pv-race/articleshow/118653458.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T15:17:45Z,Mahindra Holidays & Resorts India gets demand of over Rs 17.5 cr from GST authority,The Times of India,https://economictimes.indiatimes.com/news/company/corporate-trends/mahindra-holidays-resorts-india-gets-demand-of-over-rs-17-5-cr-from-gst-authority/articleshow/118651505.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T13:52:18Z,"Maruti domestic PV sales marginally up; Hyundai, Tata report decline in Feb",The Times of India,https://economictimes.indiatimes.com/industry/auto/cars-uvs/maruti-domestic-pv-sales-marginally-up-hyundai-tata-report-decline-in-feb/articleshow/118650574.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T13:49:46Z,F&O Strategy: TCS call option long can be a good trade,BusinessLine,https://www.thehindubusinessline.com/portfolio/commodity-analysis/fo-strategy-buy-3500-call-on-tcs/article69278474.ece
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T11:09:56Z,Massive Fire Erupts In Chemical Factory In Madhya Pradesh Capital,NDTV News,https://www.ndtv.com/india-news/massive-fire-erupts-in-chemical-factory-in-madhya-pradesh-capital-7823270
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T08:13:29Z,Anand Mahindra thinks Odisha's 'hidden gem' can become the next global tourist spot: What is Odisha's 'Grand Canyon'?,The Times of India,https://economictimes.indiatimes.com/magazines/panache/anand-mahindra-thinks-odishas-hidden-gem-can-become-the-next-global-tourist-spot-what-is-odishas-grand-canyon/articleshow/118644230.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T07:28:07Z,"Maruti Suzuki, M&M, Toyota report sales growth in February, while Hyundai Motor’s decline by 5% y-o-y",BusinessLine,https://www.thehindubusinessline.com/companies/maruti-suzuki-mm-toyota-report-sales-growth-in-february-while-hyundai-motors-decline-by-5-y-o-y/article69278146.ece
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T06:38:59Z,Smallcap decimation at play as 145 stocks lose between 25-66% in February. How worse it's going to get?,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/smallcap-decimation-at-play-as-145-stocks-lose-between-25-66-in-february-how-worse-its-going-to-get/articleshow/118643374.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T05:15:03Z,NDTV Auto Awards 2025: Full List Of Winners,NDTV News,https://www.ndtv.com/auto/ndtv-auto-awards-2025-full-list-of-winners-7821260
Mahindra & Mahindra Ltd.,INE101A01026,2025-03-01T04:24:43Z,"8 Events You Can't Miss This March In India: Art, Music, Culture, And More",NDTV News,https://www.ndtv.com/travel/must-attend-events-in-india-march-2025-7821007
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T15:27:26Z,New Delhi station stampede: Lessons for Railways,BusinessLine,https://www.thehindubusinessline.com/opinion/new-delhi-station-stampede-lessons-for-railways/article69276015.ece
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T15:13:24Z,"Hero Electric faces insolvency as bidders invited, probe ongoing",The Times of India,https://economictimes.indiatimes.com/industry/auto/two-wheelers-three-wheelers/hero-electric-faces-insolvency-as-bidders-invited-probe-ongoing/articleshow/118632682.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T14:37:41Z,"Solar Industries India bags ₹2,150 crore defence supply export order",Livemint,https://www.livemint.com/companies/news/solar-industries-india-bags-rs-2-150-crore-defence-supply-export-order-11740747212210.html
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T13:34:03Z,"Bears tighten grip on the markets, indices record biggest weekly fall in 2025",BusinessLine,https://www.thehindubusinessline.com/markets/bears-tighten-grip-on-the-markets-indices-record-biggest-weekly-fall-in-2025/article69275257.ece
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T12:21:06Z,ET Market Watch: Sensex plunges over 1400 pts on last day of Feb; key reasons behind market crash,The Times of India,https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-sensex-plunges-over-1400-pts-on-last-day-of-feb-key-reasons-behind-market-crash/podcast/118629482.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T12:15:00Z,Former chief election commissioner Ayodhee Prasad Yadav joins Maoist’s Tarai-Madhesh Awareness Campaign,Khabarhub.com,https://english.khabarhub.com/2025/28/440240/
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T10:52:38Z,"D-Street bloodbath: Sensex, Nifty tanks nearly 2%; here are the top gainers & losers today",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/d-street-bloodbath-sensex-nifty-tanks-nearly-2-here-are-the-top-gainers-losers-today/article69274443.ece
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T10:45:41Z,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/118627543.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T10:29:49Z,"Sensex Plunges 1,400 Points, Nifty 420 Amid Tariff Threats",NDTV News,https://www.ndtv.com/india-news/sensex-plunges-1-400-points-to-settle-at-73-198-10-nifty-tanks-420-points-to-22-124-7815520
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T09:39:48Z,Beyond software: How ERP is a strategic growth enabler of India’s aerospace and defence sector,The Times of India,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/beyond-software-how-erp-is-a-strategic-growth-enabler-of-indias-aerospace-and-defence-sector/articleshow/118625487.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T09:26:36Z,How to consolidate debt with a personal loan? 5 key tips to cut costs and simplify payments,Livemint,https://www.livemint.com/money/personal-finance/how-to-consolidate-debt-with-a-personal-loan-5-key-tips-to-cut-costs-and-simplify-payments-11740730638054.html
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T08:49:06Z,Go for a stock-specific approach over sector bets in current market climate: Devender Singhal,The Times of India,https://economictimes.indiatimes.com/markets/expert-view/go-for-a-stock-specific-approach-over-sector-bets-in-current-market-climate-devender-singhal/articleshow/118624134.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T08:36:48Z,Market volatility expected to persist until US tariff uncertainty settles: Devender Singhal,The Times of India,https://economictimes.indiatimes.com/markets/expert-view/market-volatility-expected-to-persist-until-us-tariff-uncertainty-settles-devender-singhal/articleshow/118623731.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T08:33:31Z,CSIR-CRI launches Ghana Wheat Initiative to establish Domestic Wheat Production,Thechronicle.com.gh,https://thechronicle.com.gh/csir-cri-launches-ghana-wheat-initiative-to-establish-domestic-wheat-production/
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T07:25:11Z,"iPhone 16e Goes on Sale in India for the First Time Today: Price, Launch Offers",Gadgets360.com,https://www.gadgets360.com/mobiles/news/iphone-16e-first-sale-india-price-offers-specifications-features-7813933
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T07:24:11Z,"Stock market crash: Sensex plummets 1,200 pts, Nifty falls below 22,200 level; IT stocks drag",BusinessLine,https://www.thehindubusinessline.com/markets/stock-market-crash-sensex-plummets-1200-pts-nifty-falls-below-22200-level-it-stocks-drag/article69273876.ece
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T06:22:31Z,"TCS, Infosys and other IT stocks fall up to 6% amid fears of trade war, slowing US economy",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/tcs-infosys-and-other-it-stocks-fall-up-to-6-amid-fears-of-trade-war-slowing-us-economy/articleshow/118620315.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T06:01:58Z,"Is a payday loan right for you? Risks, benefits, and things to consider",Livemint,https://www.livemint.com/money/personal-finance/is-a-payday-loan-right-for-you-risks-benefits-and-things-to-consider-11740653890659.html
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T05:53:57Z,Sandip Sabharwal on navigating correction and finding value in current market,Economictimes.com,https://m.economictimes.com/markets/stocks/news/sandip-sabharwal-on-navigating-correction-and-finding-value-in-current-market/market-overview/slideshow/118620025.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T05:50:27Z,ELSS mutual funds offer up to 22% XIRR on SIP investments in 3 years,Economictimes.com,https://m.economictimes.com/mf/analysis/elss-mutual-funds-offer-up-to-22-xirr-on-sip-investments-in-3-years/articleshow/118619529.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T05:15:06Z,"UltraTech Cement, Bajaj Finance among 10 largecap stocks that earned upgrades in the last 1 month. Check revised target price",Economictimes.com,https://m.economictimes.com/markets/stocks/news/ultratech-cement-bajaj-finance-among-10-largecap-stocks-that-earned-upgrades-in-the-last-1-month-check-revised-target-price/poised-for-gains/slideshow/118618820.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T05:07:20Z,"Nifty Prediction today – Feb 28, 2025: Bears pulling the strings, go short",BusinessLine,https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-feb-28-2025-bears-pulling-the-strings-go-short/article69273580.ece
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T04:47:53Z,Sandip Sabharwal is betting on these oversold stocks amid market correction,The Times of India,https://economictimes.indiatimes.com/markets/expert-view/oversold-stocks-offering-limited-downside-risks-sandip-sabharwal/articleshow/118617744.cms
Mahindra & Mahindra Ltd.,INE101A01026,2025-02-28T04:29:06Z,Stock market update: Stocks that hit 52-week lows on NSE,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/118617491.cms
